method,curve,fpr,tpr
one_stage,defect_roc,0.7406666666666667,0.9985714285714286
one_stage,defect_roc,0.7413333333333333,0.9985714285714286
one_stage,defect_roc,0.742,0.9985714285714286
one_stage,defect_roc,0.7426666666666667,0.9985714285714286
one_stage,defect_roc,0.7433333333333333,0.9985714285714286
one_stage,defect_roc,0.744,0.9985714285714286
one_stage,defect_roc,0.7446666666666667,0.9985714285714286
one_stage,defect_roc,0.7453333333333333,0.9985714285714286
one_stage,defect_roc,0.746,0.9985714285714286
one_stage,defect_roc,0.7466666666666667,0.9985714285714286
one_stage,defect_roc,0.7473333333333333,0.9985714285714286
one_stage,defect_roc,0.748,0.9985714285714286
one_stage,defect_roc,0.7486666666666667,0.9985714285714286
one_stage,defect_roc,0.7493333333333333,0.9985714285714286
one_stage,defect_roc,0.75,0.9985714285714286
one_stage,defect_roc,0.7506666666666667,0.9985714285714286
one_stage,defect_roc,0.7513333333333333,0.9985714285714286
one_stage,defect_roc,0.752,0.9985714285714286
one_stage,defect_roc,0.7526666666666667,0.9985714285714286
one_stage,defect_roc,0.7533333333333333,0.9985714285714286
one_stage,defect_roc,0.754,0.9985714285714286
one_stage,defect_roc,0.7546666666666667,0.9985714285714286
one_stage,defect_roc,0.7553333333333333,0.9985714285714286
one_stage,defect_roc,0.756,0.9985714285714286
one_stage,defect_roc,0.7566666666666667,0.9985714285714286
one_stage,defect_roc,0.7573333333333333,0.9985714285714286
one_stage,defect_roc,0.758,0.9985714285714286
one_stage,defect_roc,0.7586666666666667,0.9985714285714286
one_stage,defect_roc,0.7593333333333333,0.9985714285714286
one_stage,defect_roc,0.76,0.9985714285714286
one_stage,defect_roc,0.7606666666666667,0.9985714285714286
one_stage,defect_roc,0.7613333333333333,0.9985714285714286
one_stage,defect_roc,0.762,0.9985714285714286
one_stage,defect_roc,0.7626666666666667,0.9985714285714286
one_stage,defect_roc,0.7633333333333333,0.9985714285714286
one_stage,defect_roc,0.764,0.9985714285714286
one_stage,defect_roc,0.7646666666666667,0.9985714285714286
one_stage,defect_roc,0.7653333333333333,0.9985714285714286
one_stage,defect_roc,0.766,0.9985714285714286
one_stage,defect_roc,0.7666666666666667,0.9985714285714286
one_stage,defect_roc,0.7666666666666667,0.9990476190476191
one_stage,defect_roc,0.7673333333333333,0.9990476190476191
one_stage,defect_roc,0.768,0.9990476190476191
one_stage,defect_roc,0.7686666666666667,0.9990476190476191
one_stage,defect_roc,0.7693333333333333,0.9990476190476191
one_stage,defect_roc,0.77,0.9990476190476191
one_stage,defect_roc,0.7706666666666667,0.9990476190476191
one_stage,defect_roc,0.7713333333333333,0.9990476190476191
one_stage,defect_roc,0.772,0.9990476190476191
one_stage,defect_roc,0.7726666666666666,0.9990476190476191
one_stage,defect_roc,0.7733333333333333,0.9990476190476191
one_stage,defect_roc,0.774,0.9990476190476191
one_stage,defect_roc,0.7746666666666666,0.9990476190476191
one_stage,defect_roc,0.7753333333333333,0.9990476190476191
one_stage,defect_roc,0.776,0.9990476190476191
one_stage,defect_roc,0.7766666666666666,0.9990476190476191
one_stage,defect_roc,0.7773333333333333,0.9990476190476191
one_stage,defect_roc,0.778,0.9990476190476191
one_stage,defect_roc,0.7786666666666666,0.9990476190476191
one_stage,defect_roc,0.7793333333333333,0.9990476190476191
one_stage,defect_roc,0.78,0.9990476190476191
one_stage,defect_roc,0.7806666666666666,0.9990476190476191
one_stage,defect_roc,0.7813333333333333,0.9990476190476191
one_stage,defect_roc,0.782,0.9990476190476191
one_stage,defect_roc,0.7826666666666666,0.9990476190476191
one_stage,defect_roc,0.7833333333333333,0.9990476190476191
one_stage,defect_roc,0.784,0.9990476190476191
one_stage,defect_roc,0.7846666666666666,0.9990476190476191
one_stage,defect_roc,0.7853333333333333,0.9990476190476191
one_stage,defect_roc,0.786,0.9990476190476191
one_stage,defect_roc,0.7866666666666666,0.9990476190476191
one_stage,defect_roc,0.7873333333333333,0.9990476190476191
one_stage,defect_roc,0.788,0.9990476190476191
one_stage,defect_roc,0.7886666666666666,0.9990476190476191
one_stage,defect_roc,0.7893333333333333,0.9990476190476191
one_stage,defect_roc,0.79,0.9990476190476191
one_stage,defect_roc,0.7906666666666666,0.9990476190476191
one_stage,defect_roc,0.7913333333333333,0.9990476190476191
one_stage,defect_roc,0.792,0.9990476190476191
one_stage,defect_roc,0.7926666666666666,0.9990476190476191
one_stage,defect_roc,0.7933333333333333,0.9990476190476191
one_stage,defect_roc,0.794,0.9990476190476191
one_stage,defect_roc,0.7946666666666666,0.9990476190476191
one_stage,defect_roc,0.7953333333333333,0.9990476190476191
one_stage,defect_roc,0.796,0.9990476190476191
one_stage,defect_roc,0.7966666666666666,0.9990476190476191
one_stage,defect_roc,0.7973333333333333,0.9990476190476191
one_stage,defect_roc,0.798,0.9990476190476191
one_stage,defect_roc,0.7986666666666666,0.9990476190476191
one_stage,defect_roc,0.7993333333333333,0.9990476190476191
one_stage,defect_roc,0.8,0.9990476190476191
one_stage,defect_roc,0.8006666666666666,0.9990476190476191
one_stage,defect_roc,0.8013333333333333,0.9990476190476191
one_stage,defect_roc,0.802,0.9990476190476191
one_stage,defect_roc,0.8026666666666666,0.9990476190476191
one_stage,defect_roc,0.8033333333333333,0.9990476190476191
one_stage,defect_roc,0.804,0.9990476190476191
one_stage,defect_roc,0.8046666666666666,0.9990476190476191
one_stage,defect_roc,0.8053333333333333,0.9990476190476191
one_stage,defect_roc,0.806,0.9990476190476191
one_stage,defect_roc,0.8066666666666666,0.9990476190476191
one_stage,defect_roc,0.8073333333333333,0.9990476190476191
one_stage,defect_roc,0.808,0.9990476190476191
one_stage,defect_roc,0.8086666666666666,0.9990476190476191
one_stage,defect_roc,0.8093333333333333,0.9990476190476191
one_stage,defect_roc,0.81,0.9990476190476191
one_stage,defect_roc,0.8106666666666666,0.9990476190476191
one_stage,defect_roc,0.8113333333333334,0.9990476190476191
one_stage,defect_roc,0.812,0.9990476190476191
one_stage,defect_roc,0.8126666666666666,0.9990476190476191
one_stage,defect_roc,0.8126666666666666,0.9995238095238095
one_stage,defect_roc,0.8133333333333334,0.9995238095238095
one_stage,defect_roc,0.814,0.9995238095238095
one_stage,defect_roc,0.8146666666666667,0.9995238095238095
one_stage,defect_roc,0.8153333333333334,0.9995238095238095
one_stage,defect_roc,0.816,0.9995238095238095
one_stage,defect_roc,0.8166666666666667,0.9995238095238095
one_stage,defect_roc,0.8173333333333334,0.9995238095238095
one_stage,defect_roc,0.8173333333333334,1.0
one_stage,defect_roc,0.818,1.0
one_stage,defect_roc,0.8186666666666667,1.0
one_stage,defect_roc,0.8193333333333334,1.0
one_stage,defect_roc,0.82,1.0
one_stage,defect_roc,0.8206666666666667,1.0
one_stage,defect_roc,0.8213333333333334,1.0
one_stage,defect_roc,0.822,1.0
one_stage,defect_roc,0.8226666666666667,1.0
one_stage,defect_roc,0.8233333333333334,1.0
one_stage,defect_roc,0.824,1.0
one_stage,defect_roc,0.8246666666666667,1.0
one_stage,defect_roc,0.8253333333333334,1.0
one_stage,defect_roc,0.826,1.0
one_stage,defect_roc,0.8266666666666667,1.0
one_stage,defect_roc,0.8273333333333334,1.0
one_stage,defect_roc,0.828,1.0
one_stage,defect_roc,0.8286666666666667,1.0
one_stage,defect_roc,0.8293333333333334,1.0
one_stage,defect_roc,0.83,1.0
one_stage,defect_roc,0.8306666666666667,1.0
one_stage,defect_roc,0.8313333333333334,1.0
one_stage,defect_roc,0.832,1.0
one_stage,defect_roc,0.8326666666666667,1.0
one_stage,defect_roc,0.8333333333333334,1.0
one_stage,defect_roc,0.834,1.0
one_stage,defect_roc,0.8346666666666667,1.0
one_stage,defect_roc,0.8353333333333334,1.0
one_stage,defect_roc,0.836,1.0
one_stage,defect_roc,0.8366666666666667,1.0
one_stage,defect_roc,0.8373333333333334,1.0
one_stage,defect_roc,0.838,1.0
one_stage,defect_roc,0.8386666666666667,1.0
one_stage,defect_roc,0.8393333333333334,1.0
one_stage,defect_roc,0.84,1.0
one_stage,defect_roc,0.8406666666666667,1.0
one_stage,defect_roc,0.8413333333333334,1.0
one_stage,defect_roc,0.842,1.0
one_stage,defect_roc,0.8426666666666667,1.0
one_stage,defect_roc,0.8433333333333334,1.0
one_stage,defect_roc,0.844,1.0
one_stage,defect_roc,0.8446666666666667,1.0
one_stage,defect_roc,0.8453333333333334,1.0
one_stage,defect_roc,0.846,1.0
one_stage,defect_roc,0.8466666666666667,1.0
one_stage,defect_roc,0.8473333333333334,1.0
one_stage,defect_roc,0.848,1.0
one_stage,defect_roc,0.8486666666666667,1.0
one_stage,defect_roc,0.8493333333333334,1.0
one_stage,defect_roc,0.85,1.0
one_stage,defect_roc,0.8506666666666667,1.0
one_stage,defect_roc,0.8513333333333334,1.0
one_stage,defect_roc,0.852,1.0
one_stage,defect_roc,0.8526666666666667,1.0
one_stage,defect_roc,0.8533333333333334,1.0
one_stage,defect_roc,0.854,1.0
one_stage,defect_roc,0.8546666666666667,1.0
one_stage,defect_roc,0.8553333333333333,1.0
one_stage,defect_roc,0.856,1.0
one_stage,defect_roc,0.8566666666666667,1.0
one_stage,defect_roc,0.8573333333333333,1.0
one_stage,defect_roc,0.858,1.0
one_stage,defect_roc,0.8586666666666667,1.0
one_stage,defect_roc,0.8593333333333333,1.0
one_stage,defect_roc,0.86,1.0
one_stage,defect_roc,0.8606666666666667,1.0
one_stage,defect_roc,0.8613333333333333,1.0
one_stage,defect_roc,0.862,1.0
one_stage,defect_roc,0.8626666666666667,1.0
one_stage,defect_roc,0.8633333333333333,1.0
one_stage,defect_roc,0.864,1.0
one_stage,defect_roc,0.8646666666666667,1.0
one_stage,defect_roc,0.8653333333333333,1.0
one_stage,defect_roc,0.866,1.0
one_stage,defect_roc,0.8666666666666667,1.0
one_stage,defect_roc,0.8673333333333333,1.0
one_stage,defect_roc,0.868,1.0
one_stage,defect_roc,0.8686666666666667,1.0
one_stage,defect_roc,0.8693333333333333,1.0
one_stage,defect_roc,0.87,1.0
one_stage,defect_roc,0.8706666666666667,1.0
one_stage,defect_roc,0.8713333333333333,1.0
one_stage,defect_roc,0.872,1.0
one_stage,defect_roc,0.8726666666666667,1.0
one_stage,defect_roc,0.8733333333333333,1.0
one_stage,defect_roc,0.874,1.0
one_stage,defect_roc,0.8746666666666667,1.0
one_stage,defect_roc,0.8753333333333333,1.0
one_stage,defect_roc,0.876,1.0
one_stage,defect_roc,0.8766666666666667,1.0
one_stage,defect_roc,0.8773333333333333,1.0
one_stage,defect_roc,0.878,1.0
one_stage,defect_roc,0.8786666666666667,1.0
one_stage,defect_roc,0.8793333333333333,1.0
one_stage,defect_roc,0.88,1.0
one_stage,defect_roc,0.8806666666666667,1.0
one_stage,defect_roc,0.8813333333333333,1.0
one_stage,defect_roc,0.882,1.0
one_stage,defect_roc,0.8826666666666667,1.0
one_stage,defect_roc,0.8833333333333333,1.0
one_stage,defect_roc,0.884,1.0
one_stage,defect_roc,0.8846666666666667,1.0
one_stage,defect_roc,0.8853333333333333,1.0
one_stage,defect_roc,0.886,1.0
one_stage,defect_roc,0.8866666666666667,1.0
one_stage,defect_roc,0.8873333333333333,1.0
one_stage,defect_roc,0.888,1.0
one_stage,defect_roc,0.8886666666666667,1.0
one_stage,defect_roc,0.8893333333333333,1.0
one_stage,defect_roc,0.89,1.0
one_stage,defect_roc,0.8906666666666667,1.0
one_stage,defect_roc,0.8913333333333333,1.0
one_stage,defect_roc,0.892,1.0
one_stage,defect_roc,0.8926666666666667,1.0
one_stage,defect_roc,0.8933333333333333,1.0
one_stage,defect_roc,0.894,1.0
one_stage,defect_roc,0.8946666666666667,1.0
one_stage,defect_roc,0.8953333333333333,1.0
one_stage,defect_roc,0.896,1.0
one_stage,defect_roc,0.8966666666666666,1.0
one_stage,defect_roc,0.8973333333333333,1.0
one_stage,defect_roc,0.898,1.0
one_stage,defect_roc,0.8986666666666666,1.0
one_stage,defect_roc,0.8993333333333333,1.0
one_stage,defect_roc,0.9,1.0
one_stage,defect_roc,0.9006666666666666,1.0
one_stage,defect_roc,0.9013333333333333,1.0
one_stage,defect_roc,0.902,1.0
one_stage,defect_roc,0.9026666666666666,1.0
one_stage,defect_roc,0.9033333333333333,1.0
one_stage,defect_roc,0.904,1.0
one_stage,defect_roc,0.9046666666666666,1.0
one_stage,defect_roc,0.9053333333333333,1.0
one_stage,defect_roc,0.906,1.0
one_stage,defect_roc,0.9066666666666666,1.0
one_stage,defect_roc,0.9073333333333333,1.0
one_stage,defect_roc,0.908,1.0
one_stage,defect_roc,0.9086666666666666,1.0
one_stage,defect_roc,0.9093333333333333,1.0
one_stage,defect_roc,0.91,1.0
one_stage,defect_roc,0.9106666666666666,1.0
one_stage,defect_roc,0.9113333333333333,1.0
one_stage,defect_roc,0.912,1.0
one_stage,defect_roc,0.9126666666666666,1.0
one_stage,defect_roc,0.9133333333333333,1.0
one_stage,defect_roc,0.914,1.0
one_stage,defect_roc,0.9146666666666666,1.0
one_stage,defect_roc,0.9153333333333333,1.0
one_stage,defect_roc,0.916,1.0
one_stage,defect_roc,0.9166666666666666,1.0
one_stage,defect_roc,0.9173333333333333,1.0
one_stage,defect_roc,0.918,1.0
one_stage,defect_roc,0.9186666666666666,1.0
one_stage,defect_roc,0.9193333333333333,1.0
one_stage,defect_roc,0.92,1.0
one_stage,defect_roc,0.9206666666666666,1.0
one_stage,defect_roc,0.9213333333333333,1.0
one_stage,defect_roc,0.922,1.0
one_stage,defect_roc,0.9226666666666666,1.0
one_stage,defect_roc,0.9233333333333333,1.0
one_stage,defect_roc,0.924,1.0
one_stage,defect_roc,0.9246666666666666,1.0
one_stage,defect_roc,0.9253333333333333,1.0
one_stage,defect_roc,0.926,1.0
one_stage,defect_roc,0.9266666666666666,1.0
one_stage,defect_roc,0.9273333333333333,1.0
one_stage,defect_roc,0.928,1.0
one_stage,defect_roc,0.9286666666666666,1.0
one_stage,defect_roc,0.9293333333333333,1.0
one_stage,defect_roc,0.93,1.0
one_stage,defect_roc,0.9306666666666666,1.0
one_stage,defect_roc,0.9313333333333333,1.0
one_stage,defect_roc,0.932,1.0
one_stage,defect_roc,0.9326666666666666,1.0
one_stage,defect_roc,0.9333333333333333,1.0
one_stage,defect_roc,0.934,1.0
one_stage,defect_roc,0.9346666666666666,1.0
one_stage,defect_roc,0.9353333333333333,1.0
one_stage,defect_roc,0.936,1.0
one_stage,defect_roc,0.9366666666666666,1.0
one_stage,defect_roc,0.9373333333333334,1.0
one_stage,defect_roc,0.938,1.0
one_stage,defect_roc,0.9386666666666666,1.0
one_stage,defect_roc,0.9393333333333334,1.0
one_stage,defect_roc,0.94,1.0
one_stage,defect_roc,0.9406666666666667,1.0
one_stage,defect_roc,0.9413333333333334,1.0
one_stage,defect_roc,0.942,1.0
one_stage,defect_roc,0.9426666666666667,1.0
one_stage,defect_roc,0.9433333333333334,1.0
one_stage,defect_roc,0.944,1.0
one_stage,defect_roc,0.9446666666666667,1.0
one_stage,defect_roc,0.9453333333333334,1.0
one_stage,defect_roc,0.946,1.0
one_stage,defect_roc,0.9466666666666667,1.0
one_stage,defect_roc,0.9473333333333334,1.0
one_stage,defect_roc,0.948,1.0
one_stage,defect_roc,0.9486666666666667,1.0
one_stage,defect_roc,0.9493333333333334,1.0
one_stage,defect_roc,0.95,1.0
one_stage,defect_roc,0.9506666666666667,1.0
one_stage,defect_roc,0.9513333333333334,1.0
one_stage,defect_roc,0.952,1.0
one_stage,defect_roc,0.9526666666666667,1.0
one_stage,defect_roc,0.9533333333333334,1.0
one_stage,defect_roc,0.954,1.0
one_stage,defect_roc,0.9546666666666667,1.0
one_stage,defect_roc,0.9553333333333334,1.0
one_stage,defect_roc,0.956,1.0
one_stage,defect_roc,0.9566666666666667,1.0
one_stage,defect_roc,0.9573333333333334,1.0
one_stage,defect_roc,0.958,1.0
one_stage,defect_roc,0.9586666666666667,1.0
one_stage,defect_roc,0.9593333333333334,1.0
one_stage,defect_roc,0.96,1.0
one_stage,defect_roc,0.9606666666666667,1.0
one_stage,defect_roc,0.9613333333333334,1.0
one_stage,defect_roc,0.962,1.0
one_stage,defect_roc,0.9626666666666667,1.0
one_stage,defect_roc,0.9633333333333334,1.0
one_stage,defect_roc,0.964,1.0
one_stage,defect_roc,0.9646666666666667,1.0
one_stage,defect_roc,0.9653333333333334,1.0
one_stage,defect_roc,0.966,1.0
one_stage,defect_roc,0.9666666666666667,1.0
one_stage,defect_roc,0.9673333333333334,1.0
one_stage,defect_roc,0.968,1.0
one_stage,defect_roc,0.9686666666666667,1.0
one_stage,defect_roc,0.9693333333333334,1.0
one_stage,defect_roc,0.97,1.0
one_stage,defect_roc,0.9706666666666667,1.0
one_stage,defect_roc,0.9713333333333334,1.0
one_stage,defect_roc,0.972,1.0
one_stage,defect_roc,0.9726666666666667,1.0
one_stage,defect_roc,0.9733333333333334,1.0
one_stage,defect_roc,1.0,1.0
one_stage,open_set_roc,0.0,0.0
one_stage,open_set_roc,0.0,0.0011111111111111111
one_stage,open_set_roc,0.0016666666666666668,0.03111111111111111
one_stage,open_set_roc,0.0016666666666666668,0.03222222222222222
one_stage,open_set_roc,0.0016666666666666668,0.03333333333333333
one_stage,open_set_roc,0.0025,0.03333333333333333
one_stage,open_set_roc,0.0025,0.034444444444444444
one_stage,open_set_roc,0.0025,0.035555555555555556
one_stage,open_set_roc,0.0025,0.03666666666666667
one_stage,open_set_roc,0.0025,0.03777777777777778
one_stage,open_set_roc,0.0025,0.03888888888888889
one_stage,open_set_roc,0.0025,0.04
one_stage,open_set_roc,0.0025,0.04111111111111111
one_stage,open_set_roc,0.0025,0.042222222222222223
one_stage,open_set_roc,0.0025,0.043333333333333335
one_stage,open_set_roc,0.0025,0.044444444444444446
one_stage,open_set_roc,0.0025,0.04555555555555556
one_stage,open_set_roc,0.0025,0.04666666666666667
one_stage,open_set_roc,0.0025,0.04777777777777778
one_stage,open_set_roc,0.0033333333333333335,0.04777777777777778
one_stage,open_set_roc,0.0033333333333333335,0.04888888888888889
one_stage,open_set_roc,0.004166666666666667,0.04888888888888889
one_stage,open_set_roc,0.004166666666666667,0.05
one_stage,open_set_roc,0.004166666666666667,0.051111111111111114
one_stage,open_set_roc,0.004166666666666667,0.052222222222222225
one_stage,open_set_roc,0.004166666666666667,0.05333333333333334
one_stage,open_set_roc,0.004166666666666667,0.05444444444444444
one_stage,open_set_roc,0.004166666666666667,0.05555555555555555
one_stage,open_set_roc,0.004166666666666667,0.056666666666666664
one_stage,open_set_roc,0.005,0.056666666666666664
one_stage,open_set_roc,0.005,0.057777777777777775
one_stage,open_set_roc,0.005,0.058888888888888886
one_stage,open_set_roc,0.005833333333333334,0.058888888888888886
one_stage,open_set_roc,0.005833333333333334,0.06
one_stage,open_set_roc,0.006666666666666667,0.06
one_stage,open_set_roc,0.006666666666666667,0.06111111111111111
one_stage,open_set_roc,0.006666666666666667,0.06222222222222222
one_stage,open_set_roc,0.006666666666666667,0.06333333333333334
one_stage,open_set_roc,0.006666666666666667,0.06444444444444444
one_stage,open_set_roc,0.006666666666666667,0.06555555555555556
one_stage,open_set_roc,0.006666666666666667,0.06666666666666667
one_stage,open_set_roc,0.006666666666666667,0.06777777777777778
one_stage,open_set_roc,0.006666666666666667,0.06888888888888889
one_stage,open_set_roc,0.006666666666666667,0.07
one_stage,open_set_roc,0.006666666666666667,0.07111111111111111
one_stage,open_set_roc,0.006666666666666667,0.07222222222222222
one_stage,open_set_roc,0.006666666666666667,0.07333333333333333
one_stage,open_set_roc,0.006666666666666667,0.07444444444444444
one_stage,open_set_roc,0.006666666666666667,0.07555555555555556
one_stage,open_set_roc,0.006666666666666667,0.07666666666666666
one_stage,open_set_roc,0.0075,0.07666666666666666
one_stage,open_set_roc,0.0075,0.07777777777777778
one_stage,open_set_roc,0.0075,0.07888888888888888
one_stage,open_set_roc,0.0075,0.08
one_stage,open_set_roc,0.0075,0.0811111111111111
one_stage,open_set_roc,0.0075,0.08222222222222222
one_stage,open_set_roc,0.0075,0.08333333333333333
one_stage,open_set_roc,0.0075,0.08444444444444445
one_stage,open_set_roc,0.0075,0.08555555555555555
one_stage,open_set_roc,0.0075,0.08666666666666667
one_stage,open_set_roc,0.0075,0.08777777777777777
one_stage,open_set_roc,0.0075,0.08888888888888889
one_stage,open_set_roc,0.0075,0.09
one_stage,open_set_roc,0.0075,0.09111111111111111
one_stage,open_set_roc,0.008333333333333333,0.09111111111111111
one_stage,open_set_roc,0.008333333333333333,0.09222222222222222
one_stage,open_set_roc,0.008333333333333333,0.09333333333333334
one_stage,open_set_roc,0.008333333333333333,0.09444444444444444
one_stage,open_set_roc,0.008333333333333333,0.09555555555555556
one_stage,open_set_roc,0.008333333333333333,0.09666666666666666
one_stage,open_set_roc,0.009166666666666667,0.09666666666666666
one_stage,open_set_roc,0.009166666666666667,0.09777777777777778
one_stage,open_set_roc,0.009166666666666667,0.09888888888888889
one_stage,open_set_roc,0.009166666666666667,0.1
one_stage,open_set_roc,0.009166666666666667,0.10111111111111111
one_stage,open_set_roc,0.01,0.10111111111111111
one_stage,open_set_roc,0.01,0.10222222222222223
one_stage,open_set_roc,0.01,0.10333333333333333
one_stage,open_set_roc,0.01,0.10444444444444445
one_stage,open_set_roc,0.010833333333333334,0.10444444444444445
one_stage,open_set_roc,0.011666666666666667,0.10444444444444445
one_stage,open_set_roc,0.011666666666666667,0.10555555555555556
one_stage,open_set_roc,0.0125,0.10555555555555556
one_stage,open_set_roc,0.0125,0.10666666666666667
one_stage,open_set_roc,0.0125,0.10777777777777778
one_stage,open_set_roc,0.0125,0.10888888888888888
one_stage,open_set_roc,0.0125,0.11
one_stage,open_set_roc,0.0125,0.1111111111111111
one_stage,open_set_roc,0.0125,0.11222222222222222
one_stage,open_set_roc,0.0125,0.11333333333333333
one_stage,open_set_roc,0.0125,0.11444444444444445
one_stage,open_set_roc,0.013333333333333334,0.11444444444444445
one_stage,open_set_roc,0.013333333333333334,0.11555555555555555
one_stage,open_set_roc,0.013333333333333334,0.11666666666666667
one_stage,open_set_roc,0.013333333333333334,0.11777777777777777
one_stage,open_set_roc,0.013333333333333334,0.11888888888888889
one_stage,open_set_roc,0.013333333333333334,0.12
one_stage,open_set_roc,0.014166666666666666,0.12
one_stage,open_set_roc,0.014166666666666666,0.12111111111111111
one_stage,open_set_roc,0.014166666666666666,0.12222222222222222
one_stage,open_set_roc,0.014166666666666666,0.12333333333333334
one_stage,open_set_roc,0.014166666666666666,0.12444444444444444
one_stage,open_set_roc,0.014166666666666666,0.12555555555555556
one_stage,open_set_roc,0.014166666666666666,0.12666666666666668
one_stage,open_set_roc,0.014166666666666666,0.12777777777777777
one_stage,open_set_roc,0.014166666666666666,0.1288888888888889
one_stage,open_set_roc,0.014166666666666666,0.13
one_stage,open_set_roc,0.014166666666666666,0.13111111111111112
one_stage,open_set_roc,0.014166666666666666,0.1322222222222222
one_stage,open_set_roc,0.014166666666666666,0.13333333333333333
one_stage,open_set_roc,0.014166666666666666,0.13444444444444445
one_stage,open_set_roc,0.014166666666666666,0.13555555555555557
one_stage,open_set_roc,0.014166666666666666,0.13666666666666666
one_stage,open_set_roc,0.015,0.13666666666666666
one_stage,open_set_roc,0.015,0.13777777777777778
one_stage,open_set_roc,0.015,0.1388888888888889
one_stage,open_set_roc,0.015,0.14
one_stage,open_set_roc,0.015,0.1411111111111111
one_stage,open_set_roc,0.015833333333333335,0.1411111111111111
one_stage,open_set_roc,0.016666666666666666,0.1411111111111111
one_stage,open_set_roc,0.016666666666666666,0.14222222222222222
one_stage,open_set_roc,0.016666666666666666,0.14333333333333334
one_stage,open_set_roc,0.016666666666666666,0.14444444444444443
one_stage,open_set_roc,0.016666666666666666,0.14555555555555555
one_stage,open_set_roc,0.016666666666666666,0.14666666666666667
one_stage,open_set_roc,0.016666666666666666,0.14777777777777779
one_stage,open_set_roc,0.016666666666666666,0.14888888888888888
one_stage,open_set_roc,0.016666666666666666,0.15
one_stage,open_set_roc,0.016666666666666666,0.1511111111111111
one_stage,open_set_roc,0.016666666666666666,0.15222222222222223
one_stage,open_set_roc,0.016666666666666666,0.15333333333333332
one_stage,open_set_roc,0.0175,0.15333333333333332
one_stage,open_set_roc,0.0175,0.15444444444444444
one_stage,open_set_roc,0.0175,0.15555555555555556
one_stage,open_set_roc,0.0175,0.15666666666666668
one_stage,open_set_roc,0.0175,0.15777777777777777
one_stage,open_set_roc,0.0175,0.15888888888888889
one_stage,open_set_roc,0.0175,0.16
one_stage,open_set_roc,0.0175,0.16111111111111112
one_stage,open_set_roc,0.0175,0.1622222222222222
one_stage,open_set_roc,0.0175,0.16333333333333333
one_stage,open_set_roc,0.0175,0.16444444444444445
one_stage,open_set_roc,0.018333333333333333,0.16444444444444445
one_stage,open_set_roc,0.018333333333333333,0.16555555555555557
one_stage,open_set_roc,0.018333333333333333,0.16666666666666666
one_stage,open_set_roc,0.018333333333333333,0.16777777777777778
one_stage,open_set_roc,0.018333333333333333,0.1688888888888889
one_stage,open_set_roc,0.018333333333333333,0.17
one_stage,open_set_roc,0.019166666666666665,0.17
one_stage,open_set_roc,0.02,0.17
one_stage,open_set_roc,0.02,0.1711111111111111
one_stage,open_set_roc,0.02,0.17222222222222222
one_stage,open_set_roc,0.02,0.17333333333333334
one_stage,open_set_roc,0.02,0.17444444444444446
one_stage,open_set_roc,0.02,0.17555555555555555
one_stage,open_set_roc,0.02,0.17666666666666667
one_stage,open_set_roc,0.02,0.17777777777777778
one_stage,open_set_roc,0.02,0.17888888888888888
one_stage,open_set_roc,0.02,0.18
one_stage,open_set_roc,0.02,0.1811111111111111
one_stage,open_set_roc,0.02,0.18222222222222223
one_stage,open_set_roc,0.02,0.18333333333333332
one_stage,open_set_roc,0.020833333333333332,0.18333333333333332
one_stage,open_set_roc,0.020833333333333332,0.18444444444444444
one_stage,open_set_roc,0.020833333333333332,0.18555555555555556
one_stage,open_set_roc,0.020833333333333332,0.18666666666666668
one_stage,open_set_roc,0.020833333333333332,0.18777777777777777
one_stage,open_set_roc,0.020833333333333332,0.18888888888888888
one_stage,open_set_roc,0.020833333333333332,0.19
one_stage,open_set_roc,0.020833333333333332,0.19111111111111112
one_stage,open_set_roc,0.020833333333333332,0.1922222222222222
one_stage,open_set_roc,0.020833333333333332,0.19333333333333333
one_stage,open_set_roc,0.020833333333333332,0.19444444444444445
one_stage,open_set_roc,0.020833333333333332,0.19555555555555557
one_stage,open_set_roc,0.020833333333333332,0.19666666666666666
one_stage,open_set_roc,0.020833333333333332,0.19777777777777777
one_stage,open_set_roc,0.020833333333333332,0.1988888888888889
one_stage,open_set_roc,0.020833333333333332,0.2
one_stage,open_set_roc,0.020833333333333332,0.2011111111111111
one_stage,open_set_roc,0.021666666666666667,0.2011111111111111
one_stage,open_set_roc,0.021666666666666667,0.20222222222222222
one_stage,open_set_roc,0.021666666666666667,0.20333333333333334
one_stage,open_set_roc,0.021666666666666667,0.20444444444444446
one_stage,open_set_roc,0.021666666666666667,0.20555555555555555
one_stage,open_set_roc,0.021666666666666667,0.20666666666666667
one_stage,open_set_roc,0.021666666666666667,0.20777777777777778
one_stage,open_set_roc,0.021666666666666667,0.2088888888888889
one_stage,open_set_roc,0.021666666666666667,0.21
one_stage,open_set_roc,0.021666666666666667,0.2111111111111111
one_stage,open_set_roc,0.021666666666666667,0.21222222222222223
one_stage,open_set_roc,0.0225,0.21222222222222223
one_stage,open_set_roc,0.0225,0.21333333333333335
one_stage,open_set_roc,0.0225,0.21444444444444444
one_stage,open_set_roc,0.0225,0.21555555555555556
one_stage,open_set_roc,0.0225,0.21666666666666667
one_stage,open_set_roc,0.023333333333333334,0.21666666666666667
one_stage,open_set_roc,0.023333333333333334,0.21777777777777776
one_stage,open_set_roc,0.023333333333333334,0.21888888888888888
